,station_id,description,lon,lat,height
512,72547,DUBUQUE/MUN. IA.,-90.7,42.4,328.0
513,72572,SALT LAKE CITY,-111.97,40.78,1288.0
514,72640,MILWAUKEE,-87.9,42.95,220.0
515,72698,PORTLAND/INT. OR.,-122.6,45.6,12.0
516,72764,BISMARCK/MUN. ND.,-100.75,46.77,511.0
517,74486,NEW YORK JOHN F.K.,-73.78,40.65,4.0
518,76612,GUADALAJARA,-103.38,20.67,1551.0
519,76692,VERACRUZ,-96.12,19.15,16.0
520,78073,NASSAU,-77.47,25.05,3.0
521,78397,KINGSTON,-76.78,17.93,3.0
522,78485,LAS AMERICAS,-69.67,18.43,18.0
523,78641,GUATEMALA AEROPUERTO,-90.52,14.58,1489.0
524,78774,LIBERIA,-85.53,10.6,80.0
525,78948,HEWANORRA AIRPORT,-60.95,13.75,3.0
526,78982,QUEEN BEATRIX-AIRP.,-70.02,12.5,3.0
527,80110,MEDELLIN/OLAYA,-75.6,6.22,1490.0
528,81001,GEORGETOWN,-58.15,6.8,1.0
529,82022,BOA VISTA,-60.7,2.83,140.0
530,82599,NATAL AEROPORTO,-35.25,-5.92,52.0
531,83096,ARACAJU,-37.05,-10.92,9.0
532,83423,GOIANIA,-49.28,-16.68,747.0
533,83698,CAMPOS,-41.33,-21.75,11.0
534,83827,FOZ DO IGUACU AERP.,-54.58,-25.52,180.0
535,84071,QUITO,-78.48,-0.13,2794.0
536,84628,LIMA,-77.12,-12.0,12.0
537,85223,COCHABAMBA,-66.18,-17.42,2548.0
538,85469,OSTERINSEL,-109.42,-27.15,51.0
539,85799,PUERT0 MONTT,-73.1,-41.43,90.0
540,86580,MONTEVID. CARRASCO,-56.0,-34.83,33.0
541,87344,CORDOBA/ARGENTINIEN,-64.22,-31.32,484.0
542,87576,BUENOS AIRES AERO,-58.53,-34.82,20.0
543,87765,BARILOCHE AERO,-71.17,-41.15,845.0
544,88889,FALKLANDS,-58.45,-51.82,74.0
545,89574,PROGRESS,76.38,-69.38,14.0
546,91165,"LIHUE,KAUAI",-159.35,21.98,45.0
547,91334,"TRUK,CAROLINE IS.",151.83,7.47,2.0
548,91680,NANDI (FIDSCHI),177.45,-17.75,13.0
549,91925,ATUONA,-139.03,-9.8,51.0
550,93245,TAUPO,176.08,-38.73,407.0
551,93831,QUEENSTOWN/INTL.,168.73,-45.02,358.0
552,94203,BROOME AIRPORT,122.22,-17.95,17.0
553,94300,CARNARVON AIRPORT,113.67,-24.87,4.0
554,94374,ROCKHAMPTON,150.48,-23.38,14.0
555,94604,BUNBURY,115.63,-33.37,3.0
556,94672,ADELAIDE,138.52,-34.93,6.0
557,94768,SYDNEY,151.22,-33.87,39.0
558,94866,MELBOURNE AIRPORT,144.83,-37.67,132.0
559,94995,LORD HOWE ISLAND,159.07,-31.53,5.0
560,96001,SABANG,95.32,5.87,126.0
561,96315,BRUNEI AIRPORT,114.93,4.93,22.0
562,96741,JAKARTA,106.87,-6.12,2.0
563,96996,COCOS ISLAND AIRP.,96.83,-12.18,3.0
564,97240,AMPENAN,116.07,-8.53,3.0
565,98429,NINOY AQUINO/INTL.,121.0,14.52,14.0
566,98644,TAGBILARAN,123.85,9.6,7.0
567,27199,KIROV,49.57,58.57,134.0
568,28506,YELABUGA,52.05,55.77,135.0
569,34691,NOVYY USHTOGAN,48.8,47.9,137.0
570,35671,ZHEZKAZGAN,67.72,47.8,133.0
571,36428,ULKEN NARYN,84.52,49.2,133.0
572,36974,NARYN,76.0,41.43,129.0
573,37545,TBILISI (TIFLIS),44.77,41.75,140.0
574,37675,KUBA,48.52,41.37,131.0
575,37717,SEVAN LAKE,45.0,40.57,138.0
576,37785,ASHTARAK,44.35,40.28,137.0
577,37985,LENKORAN?,48.83,38.73,142.0
578,38178,AKBAYTAL,64.33,43.15,132.0
579,38345,TALAS,72.22,42.52,133.0
580,38413,TAMDYBULAK,64.62,41.73,137.0
581,38583,SYRDAR?YA,68.68,40.82,142.0
582,38616,KARA-SUU,72.9,40.7,126.0
583,38687,CHARDZHOU,63.6,39.08,132.0
584,38763,SERDAR,56.28,38.98,159.0
585,38875,KARAKUL?,73.55,39.02,138.0
586,38947,PYANDZH,69.08,37.25,134.0
587,40650,BAGHDAD,44.23,33.23,34.0
588,42181,NEU DELHI,77.12,28.57,220.0
589,61265,MOPTI,-4.08,14.52,276.0
590,65528,ODIENNE,-7.57,9.5,434.0
591,72508,HARTFORD/BRADLEY INT,-72.68,41.93,53.0
592,82099,MACAPA,-51.07,0.05,17.0
593,83349,ILHEUS,-39.03,-14.82,4.0
594,83525,UBERLÂNDIA,-48.23,-18.88,945.0
595,83652,RIBEIRÃO PRETO,-47.77,-21.13,549.0
596,83768,LONDRINA,-51.13,-23.33,569.0
597,83926,NAVEGANTES,-48.65,-26.88,5.0
598,87155,RESISTENCIA AIRPORT,-59.05,-27.45,52.0
599,01059,BANAK/LAKSELV (AFB),24.98,70.07,8.0
600,01215,HJELVIG (MYRBO),7.23,62.62,35.0
601,02120,KVIKKJOKK,17.73,66.95,320.0
602,02324,SVEG,14.37,62.03,360.0
603,04072,FAGURHOLSMYRI,-16.65,63.88,46.0
604,27615,MOSKAU/DOMODEDOVO,37.77,55.42,200.0
605,28807,SAMARA,50.45,53.25,40.0
606,30253,BODAJBO,114.23,57.85,275.0
607,34467,VOLGOGRAD,44.33,48.78,133.0
608,34731,ROSTOV-NA-DONU,39.82,47.25,78.0
609,37006,NOVOROSSIJSK,37.85,44.72,136.0
610,37279,ZUGDIDI,41.88,42.52,134.0
611,37531,GORI,44.12,42.0,132.0
612,37673,KHACHMAZ,48.88,41.42,142.0
613,37759,SUMGAIT,48.63,40.63,134.0
614,37905,ZHDANOVSK,47.75,39.77,149.0
615,38567,NAVOI,65.35,40.13,128.0
616,40016,HASSAKAH,40.75,36.5,307.0
617,40045,DEIR AZ ZAWR,40.15,35.32,215.0
618,40250,H-4 IRWAISHED,38.2,32.5,683.0
619,40438,RIYADH,46.73,24.7,635.0
620,40904,FAIZABAD,70.52,37.12,1200.0
621,40922,MIMANA,64.77,35.93,815.0
622,41020,JEDDAH (PORT),39.2,21.4,10.0
623,41431,HODEIDAH,42.98,14.75,115.0
624,41641,LAHORE AIRPORT,74.4,31.52,216.0
625,43057,BOMBAY,72.82,18.9,10.0
626,47113,INCHEON/INTL.,126.43,37.47,7.0
627,47545,AKITA AIRPORT,140.22,39.62,93.0
628,47598,ONAHAMA,140.9,36.95,3.0
629,47635,NAGOYA AIRPORT,136.93,35.25,14.0
630,47686,TOKYO AIRPORT,140.38,35.77,41.0
631,47768,OKAYAMA / HONSHU,133.92,34.65,18.0
632,47819,KUMAMOTO,130.72,32.82,39.0
633,48070,MONGHSAT,99.27,20.55,572.0
634,48694,PAYA LEBAR,103.9,1.35,20.0
635,52889,LANZHOU,103.88,36.05,1518.0
636,58259,NANTONG,120.87,32.1,1.0
637,59368,XINGANG,121.37,23.1,37.0
638,61202,TESSALIT,0.98,20.25,494.0
639,61415,NOUADHIBOU,-17.03,20.93,5.0
640,62760,EL FASHER,25.33,13.62,730.0
641,62840,MALAKAL,31.65,9.55,387.0
642,63170,HARGEISA,44.08,9.5,1326.0
643,63789,ARUSHA,36.62,-3.4,1387.0
644,65082,MAIDUGURI,13.08,11.85,354.0
645,67665,LUSAKA,28.45,-15.32,1152.0
646,68190,PHALABORWA,31.15,-23.93,427.0
647,68992,BOUVET ISLAND,3.3,-54.4,28.0
648,70308,ST.PAUL,-170.22,57.15,10.0
649,71749,THUNDER BAY ONT.,-89.32,48.37,199.0
650,71909,IQALUIT,-68.55,63.75,34.0
651,72204,ORLANDO MELBOURNE I.,-80.65,28.1,11.0
652,72242,GALVESTON,-94.8,29.3,2.0
653,72388,SAN JOSE INT.,-121.93,37.37,18.0
654,72482,SACRAMENTO INT.,-121.58,38.7,7.0
655,72522,HARRISBURG INT.,-76.77,40.2,94.0
656,72610,BANGOR INT.,-68.83,44.8,59.0
657,72779,"KALISPELL,MT.",-114.27,48.3,906.0
658,76679,MEXICO INT.,-99.08,19.43,2243.0
659,78258,HOLGUIN,-76.32,20.8,106.0
660,78339,CIEGO DE AVILA,-78.45,22.52,2.0
661,78439,PORT AU PRINCE,-72.3,18.57,31.0
662,78547,ST. CROIX,-64.8,17.7,17.0
663,78666,SAN SALVADOR AIRPORT,-89.05,13.43,25.0
664,78861,COOLIDGE FIELD,-61.78,17.12,10.0
665,80407,MARACAIBO,-71.73,10.72,66.0
666,80438,MERIDA/VENEZUELA,-71.18,8.6,1479.0
667,82280,SÃO LUIZ,-44.3,-2.53,51.0
668,82397,FORTALEZA,-38.6,-3.77,26.0
669,82444,ITAITUBA,-56.0,-4.25,33.0
670,82591,MOSSORO/DIX SEPT R.,-37.37,-5.2,23.0
671,82659,ARAGUAÍNA,-48.2,-7.1,229.0
672,82915,RIO BRANCO,-67.8,-9.97,143.0
673,83208,VILHENA,-60.1,-12.7,612.0
674,83359,BARRA DO GARÇAS,-52.38,-15.87,350.0
675,83543,GOVERNADOR VALADARES,-41.93,-18.85,263.0
676,83635,DIVINÓPOLIS,-44.87,-20.17,789.0
677,83692,JUIZ DE FORA,-43.37,-21.77,939.0
678,83726,SAO CARLOS,-47.88,-21.98,856.0
679,83782,SANTOS,-46.33,-23.93,14.0
680,83837,PONTA GROSSA,-50.17,-25.1,868.0
681,83914,PASSO FUNDO,-52.4,-28.25,684.0
682,83981,BAGE/GUSTAVO KRAEMER,-54.12,-31.38,180.0
683,86570,PUNTA DEL ESTE,-54.92,-34.92,20.0
684,86652,BARREIRAS,-45.03,-12.12,470.0
685,87903,LAGO ARGENTINO AERO,-72.3,-50.33,223.0
686,91574,CHESTERFIELD,158.52,-19.97,3.0
687,93119,AUCKLAND,174.8,-37.02,7.0
688,93890,DUNEDIN,170.2,-45.93,1.0
689,94564,RAINBOW BEACH,153.1,-25.92,10.0
690,94868,MELBOURNE,144.97,-37.82,31.0
691,96853,JOGYAKARTA/ADISUC.,110.43,-7.78,107.0
692,99953,LONGBOAT KEY,-82.63,27.38,8.0
693,F9403,CACADOR,-50.93,-26.78,1014.0
694,F9407,GUARAPUAVA,-51.22,-25.38,1065.0
695,F9411,JUAZEIRO DO NORTE,-39.27,-7.22,409.0
696,F9415,PORTO DE TROMBETAS,-56.4,-1.48,88.0
697,F9419,POLO TURISTICO,-40.37,-2.9,8.0
698,F9423,"FORT WORTH-ALLIANCE,",-97.32,32.98,220.0
699,F9427,MACAE,-41.77,-22.33,3.0
700,F9431,UMUARAMA,-53.32,-23.8,475.0
701,P0001,INSEL BORACAY,121.92,11.98,4.0
702,P0005,STR.V.MOZAMBIQUE,42.0,-16.0,0.0
703,P0049,MOUNT COOK NAT.PARK,170.25,-43.58,2000.0
704,P0094,RONDESLOTTET,9.87,61.93,2178.0
705,P0315,ARGUINEGUIN,-15.65,27.75,15.0
706,P0319,PROVO,-111.67,40.25,1388.0
707,P0323,WESTL. ENSENADA,-130.0,48.0,0.0
708,P0338,S.FRANCI. DE MACORIS,-70.25,19.32,116.0
709,P0343,NAT.PK. MTE. CHRISTI,-71.65,19.87,0.0
710,P0396,ARE,13.2,63.38,371.0
711,P0400,RIKSGRAENSEN,18.15,68.43,400.0
712,P0486,OHARA,140.38,35.23,20.0
713,P0522,RAAHE,24.48,64.68,5.0
714,P0526,KOGALYM,74.53,62.23,77.0
715,P0530,KOKKOLA,23.13,63.83,13.0
716,P0542,QUANZHOU,111.07,25.93,158.0
717,P0558,SUBIC,120.23,14.87,20.0
718,P0562,SHENYANG / TAOXIAN,123.47,41.57,60.0
719,P0566,ASTANA,71.37,51.12,347.0
720,P0574,LUHANSK,39.38,48.42,194.0
721,P0611,DHAKA ZIA INTL.,90.4,23.83,9.0
722,P0615,HYDERABAD,78.42,17.25,500.0
723,W1261,LEEW.ISLANDS-S,-61.0,12.0,0.0
724,W1843,18N43W,-43.0,18.0,0.0
725,W2180,TRINIDAD/KUBA,-80.0,21.0,0.0
726,W2778,GRAND BAHAMA,-78.0,27.0,0.0
727,W3015,CANARIS-SUED,-15.0,30.0,0.0
728,W4215,GEBIET 41,-15.47,41.78,0.0
729,W4726,GEBIET 47,-25.7,47.0,0.0
730,W5413,WESTL.IRLAND,-12.62,53.65,0.0
731,W5716,GEBIET 56,-15.7,57.37,0.0
732,W5843,KAP FARVELL,-43.47,58.08,0.0
733,89014,NORDENSKIOLD BASE,-13.38,-73.05,495.0
734,89504,TROLL,2.53,-72.02,1277.0
735,01001,JAN MAYEN,-8.67,70.93,10.0
736,01049,ALTA LUFTHAVN,23.37,69.98,3.0
737,01152,BODOE,14.37,67.27,13.0
738,01241,ORLAND,9.6,63.7,7.0
739,01366,SOGNEFJELL,8.0,61.57,1415.0
740,02049,GALLIVARE APT,20.65,67.15,359.0
741,02284,JAERNAESKLUBB,19.68,63.43,6.0
742,02836,SODANKYLA,26.65,67.37,179.0
743,02897,KAJAANI,27.68,64.28,143.0
744,02935,JYVASKYLA,25.68,62.4,141.0
745,04018,KEFLAVIK,-22.6,63.97,52.0
746,04231,SONDRESTROMFJORD,-50.7,67.02,50.0
747,04330,DANEBORG,-20.22,74.3,44.0
748,08505,AZOREN,-28.72,38.52,40.0
749,08594,SAL,-22.95,16.73,54.0
750,17038,TRABZON,39.72,41.0,35.0
751,20674,OSTROV DIKSON,80.4,73.5,47.0
752,22583,KOJNAS,47.65,64.75,63.0
753,23330,SALEHARD,66.67,66.53,16.0
754,23804,SYKTYVKAR,50.85,61.67,116.0
755,24688,OJMJAKON,143.15,63.25,741.0
756,27459,NIZHNY NOVGOROD,43.78,56.23,78.0
757,27730,RYAZAN,39.7,54.63,158.0
758,28440,EKATERINBURG,60.63,56.8,237.0
759,29122,KARGASOK,80.95,59.05,59.0
760,30309,BRATSK,101.75,56.28,416.0
761,30731,GORJACINSK,108.28,52.98,488.0
762,31478,SOFIJSKIJ PRIISK,133.98,52.27,902.0
763,32150,JUZHNO-SAKHALINSK,142.72,46.95,24.0
764,35121,ORENBURG,55.1,51.68,117.0
765,35394,KARAGANDA,73.15,49.8,553.0
766,37228,WLADIKAVKAZ,44.65,43.05,703.0
767,38457,TASCHKENT,69.27,41.27,428.0
768,38836,DUSHANBE,68.78,38.55,800.0
769,40416,DHAHRAN INTL,50.15,26.27,26.0
770,40704,AHAR,47.07,38.43,1390.0
771,40754,TEHERAN,51.35,35.68,1204.0
772,40794,SAFI-ABAD DEZFUL,48.43,32.27,82.0
773,40854,BAM,58.4,29.1,1067.0
774,41170,DOHA-INT.AIRPORT,51.57,25.25,11.0
775,41217,ABU DHABI/INTL.,54.65,24.43,27.0
776,41246,SOHAR MAJIS,56.63,24.47,4.0
777,41256,SEEB-INT.AIRPORT,58.28,23.58,15.0
778,41263,BAHLA,57.3,22.98,589.0
779,41268,SUR,59.48,22.53,14.0
780,41314,THUMRAIT,54.03,17.67,467.0
781,41620,ZHOB,69.47,31.35,1405.0
782,41780,KARACHI,67.13,24.9,21.0
783,42182,NEW DELHI/SAFDARJUNG,77.2,28.58,211.0
784,42809,CALCUTTA,88.45,22.65,4.0
785,43279,MADRAS,80.18,13.0,10.0
786,43467,RATMALANA,79.88,6.82,5.0
787,44292,ULAAN-BAATOR,106.87,47.92,1307.0
788,45007,HONGKONG,114.18,22.33,5.0
789,47041,HAMHEUNG,127.55,39.93,15.0
790,47101,CHUNCHON,127.73,37.9,74.0
791,47114,WONJU,127.95,37.33,149.0
792,47138,POHANG,129.38,36.03,6.0
793,47156,KWANGJU,126.88,35.17,70.0
794,47430,HAKODATE,140.75,41.82,43.0
795,47604,NIIGATA,139.05,37.92,2.0
796,47765,HIROSHIMA,132.47,34.4,53.0
797,47827,KAGOSHIMA,130.55,31.57,4.0
798,48042,MANDALAY,96.1,21.98,74.0
799,48429,BANGKOK/SUVARNABHUMI,100.77,13.68,2.0
800,48475,HUA HIN,99.95,12.58,5.0
801,48601,PENANG-BAYANLEPAS,100.25,5.3,3.0
802,48698,SINGAPUR,103.98,1.37,5.0
803,48991,PHNOM-PENH/POCHENT.,104.85,11.55,10.0
804,51463,URUMQI,87.62,43.78,919.0
805,51818,PISHAN,78.28,37.62,1376.0
806,53487,DATONG,113.33,40.1,1069.0
807,54102,XILINHOT,116.07,43.95,991.0
808,54342,SHENYANG,123.43,41.77,43.0
809,54511,PEKING,116.28,39.93,55.0
810,54823,JINAN,117.05,36.6,169.0
811,55578,XIGAZE,88.88,29.25,3837.0
812,56571,XICHANG,102.27,27.9,1599.0
813,57245,ANKANG,109.03,32.72,291.0
814,57516,CHONGQING,106.48,29.52,351.0
815,57793,YICHUN,114.38,27.8,129.0
816,58027,XUZHOU,117.15,34.28,42.0
817,58362,SHANGHAI PUDONG,121.47,31.4,8.0
818,58527,JINGDEZHEN,117.2,29.3,60.0
819,59046,LIUZHOU,109.4,24.35,97.0
820,59316,SHANTOU,116.67,23.35,4.0
821,59658,ZHANJIANG,110.4,21.22,28.0
822,60005,LA PALMA,-17.75,28.62,29.0
823,60030,LAS PALMAS,-15.38,27.93,24.0
824,61024,AGADEZ,7.98,16.97,501.0
825,61641,DAKAR,-17.5,14.73,27.0
826,61901,ST. HELENA,-5.07,-15.93,435.0
827,61990,PLAISANCE,57.67,-20.43,55.0
828,62414,ASSUAN,32.78,23.97,192.0
829,62721,KHARTOUM,32.55,15.6,382.0
830,63471,DIREDAWA,41.85,9.6,1260.0
831,63740,NAIROBI,36.92,-1.32,1624.0
832,63894,DAR ES SALAAM AIRP.,39.2,-6.87,55.0
833,64387,KIGALI,30.12,-1.97,1491.0
834,64500,LIBREVILLE,9.42,0.45,12.0
835,64910,DOUALA,9.73,4.0,10.0
836,65344,COTONOU,2.38,6.35,5.0
837,65503,OUAGADOUGOU,-1.52,12.35,316.0
838,65578,ABIDJAN,-3.93,5.25,7.0
839,67027,MAJUNGA,46.35,-15.67,26.0
840,67295,CHIMOIO,33.47,-19.12,731.0
841,67586,LILONGWE,33.77,-13.78,1229.0
842,67843,VICTORIA FALLS,25.85,-18.1,1061.0
843,68029,KASANE,25.15,-17.82,968.0
844,68174,PIETERSBURG,29.42,-23.83,1228.0
845,68300,LUDERITZ/DIAZ POINT,15.1,-26.63,23.0
846,68442,BLOEMFONTEIN,26.3,-29.1,1354.0
847,68558,BARKLY EAST,27.6,-30.93,1816.0
848,68816,KAPSTADT,18.6,-33.98,42.0
849,68916,CAPE POINT,18.5,-34.35,208.0
850,70219,BETHEL AK,-161.8,60.78,40.0
851,70381,JUNEAU,-134.58,58.37,5.0
852,71090,CLYDE N.W.T.,-68.52,70.48,25.0
853,71395,HALIFAX INT.,-63.52,44.88,145.0
854,71622,BRANTFORD,-81.15,43.03,278.0
855,71700,FREDERICTON,-66.53,45.87,17.0
856,71731,NORTH BAY,-79.43,46.35,358.0
857,71815,STEPHENVILLE NFLD.,-58.55,48.53,8.0
858,71849,DEER LAKE,-97.23,49.92,239.0
859,71892,VANCOUVER,-123.17,49.18,3.0
860,71925,CAMBRIDGE BAY N.W.T.,-105.13,69.1,25.0
861,71966,"DAWSON,Y.T.",-139.13,64.05,370.0
862,72205,ORLANDO /JETPORT,-81.32,28.43,29.0
863,72214,TALLAHASSEE,-84.37,30.38,25.0
864,72226,MONTGOMERY,-86.4,32.3,67.0
865,72253,SAN ANTONIO INT.,-98.47,29.53,247.0
866,72266,ABILENE/MUN. 18.,-99.68,32.42,542.0
867,72278,PHOENIX AZ.,-112.02,33.43,344.0
868,72308,"NORFOLK/INT.,VA.",-76.2,36.9,8.0
869,72334,MEMPHIS,-90.0,35.05,101.0
870,72370,"KINGMAN/MOHAVE,AZ.",-113.93,35.27,1050.0
871,72389,FRESNO/AIR TERM.,-119.72,36.77,100.0
872,72407,ATLANTIC CITY INT.,-74.57,39.45,21.0
873,72423,LOUISVILLE/STAND.KY.,-85.73,38.18,151.0
874,72451,DODGE CITY/MUN.KS.,-99.97,37.77,791.0
875,72494,SAN FRANCISCO,-122.38,37.62,6.0
876,72519,SYRACUSE/HANCOCK NY.,-76.12,43.12,124.0
877,72530,CHICAGO,-87.9,41.98,203.0
878,72564,CHEYENNE WY.,-104.82,41.15,1876.0
879,72594,EUREKA CA.,-124.17,40.8,13.0
880,72658,MINNEAPOLIS,-93.22,44.88,256.0
881,72734,SAULT STE.MARIE MI.,-84.37,46.47,218.0
882,72781,YAKIMA WA.,-120.53,46.57,332.0
883,76225,CHIHUAHUA,-106.08,28.63,1435.0
884,76644,AEROP.INT. MERIDA,-89.65,20.98,9.0
885,76743,VILLAHERMOSA,-92.93,17.98,16.0
886,78224,HAVANNA,-82.4,22.98,75.0
887,78458,PUERTO PLATA,-70.57,19.75,5.0
888,78486,SANTO DOMINGO,-69.88,18.43,14.0
889,78720,TEGUCIGALPA,-87.22,14.05,1007.0
890,78866,ST. MAARTEN,-63.12,18.05,4.0
891,78958,GRENADA,-61.78,12.0,6.0
892,78988,HATO-AIRPORT,-68.97,12.2,9.0
893,80112,RIO NEGRO/J.M.CORDO.,-75.43,6.13,2140.0
894,81002,TIMEHRI/GUYANA,-58.25,6.5,28.0
895,82193,BELEM/INTL.,-48.48,-1.38,16.0
896,82824,PORTO VELHO,-63.9,-8.72,102.0
897,83248,SALVADOR BAHIA,-38.33,-12.9,6.0
898,83437,MONTES CLAROS,-43.87,-16.72,646.0
899,83746,GALEAO (RIO/INTL.),-43.25,-22.82,6.0
900,83899,FLORIANOPOLIS AERP.,-48.55,-27.67,5.0
901,84203,GUAYAQUIL,-79.88,-2.15,4.0
902,84686,CUZCO,-71.98,-13.55,3248.0
903,85242,ORURO,-67.07,-17.97,3072.0
904,85574,PUDAHUEL,-70.78,-33.38,474.0
905,85874,BALMACEDA,-71.7,-45.92,522.0
906,87046,JUJUY AERO,-65.08,-24.38,921.0
907,87418,MENDOZA AERO,-68.78,-32.83,705.0
908,87623,SANTA ROSA,-64.27,-36.57,190.0
909,87803,ESQUEL AERO,-71.15,-42.93,789.0
910,88903,GRYTVIKEN,-36.5,-54.28,3.0
911,89512,NOVOLAZAREVSKAJA,11.83,-70.77,119.0
912,89592,MIRNYJ,93.02,-66.55,40.0
913,91182,HONOLULU,-157.93,21.35,2.0
914,91348,PONAPE,158.22,6.97,37.0
915,91753,HIHIFO,-176.17,-13.23,23.0
916,91938,TAHITI,-149.62,-17.55,2.0
917,93439,WELLINGTON,174.82,-41.33,13.0
918,93845,INVERCARGILL,168.32,-46.42,2.0
919,94238,TENNANT CREEK AIRPOR,134.18,-19.63,375.0
920,94312,PORT HEDLAND,118.63,-20.37,9.0
921,94403,GERALDTON,114.7,-28.8,35.0
922,94608,PERTH,115.87,-31.95,19.0
923,94691,BROKEN HILL/INTL.,141.47,-32.0,292.0
924,94774,NEWCASTLE,151.8,-32.92,33.0
925,94926,CANBERRA,149.18,-35.3,575.0
926,94998,MACQUARIE ISLAND,158.93,-54.5,6.0
927,96011,BANDA ACEH/BL.BINTG.,95.42,5.52,21.0
928,96413,KUCHING,110.33,1.48,27.0
929,96749,JAKARTA SOEKARNO,106.65,-6.12,8.0
930,97014,MENADO/DR.SAM RATU.,124.92,1.53,80.0
931,97260,SUMBAWA BESAR,117.42,-8.43,3.0
932,98431,CALAPAN,121.18,13.42,39.0
933,98646,MACTAN,123.98,10.32,23.0
934,23205,NAR?JAN-MAR,53.02,67.63,139.0
935,27333,KOSTROMA,40.78,57.73,136.0
936,28676,PETROPAVLOVSK,69.12,54.8,139.0
937,34949,STAVROPOL,42.08,45.12,451.0
938,35700,GUR?YEV,51.83,47.12,147.0
939,36639,URZHAR,81.62,47.12,132.0
940,37235,GROZNYJ,45.68,43.35,163.0
941,37575,ZAKATALY,46.67,41.57,132.0
942,37699,APARAN,44.38,40.53,136.0
943,37735,GYANDJA,46.42,40.72,147.0
944,37787,ARMAVIR,43.9,40.13,149.0
945,38062,KYZYL-ORDA,65.5,44.85,129.0
946,38264,NUKUS CITY,59.62,42.48,77.0
947,38388,EKEZHE,57.77,41.03,133.0
948,38462,PSKEM,70.37,41.9,128.0
949,38599,KHUDJAND,69.7,40.22,152.0
950,38618,FERGANA,71.75,40.38,130.0
951,38705,PENDZHIKENT,67.6,39.5,130.0
952,38812,KARSHI,65.77,38.8,127.0
953,38895,MARY (BAYRAM-ALI),62.18,37.6,133.0
954,38974,SERAKHS,61.22,36.53,135.0
955,41150,BAHREIN-INT.AIRP.,50.65,26.27,2.0
956,42647,AHMEDABAD INTL,72.62,23.07,58.0
957,63710,KERICHO,35.35,-0.37,2184.0
958,65548,MAN,-7.52,7.38,339.0
959,72543,ROCKFORD GREATER ROC,-89.1,42.2,224.0
960,82244,SANTARÉM,-54.8,-2.42,72.0
961,83377,BRASILIA,-47.93,-15.78,1158.0
962,83576,UBERABA,-47.97,-19.77,808.0
963,83721,CAMPINAS-VIRACOPOS,-47.15,-23.02,661.0
964,83779,SAO PAULO/INTL.,-46.47,-23.43,750.0
965,83928,URUGUAIANA,-57.03,-29.78,74.0
966,87480,ROSARIO,-60.78,-32.92,25.0
967,01112,BRONNOYSUND/BRONNOY,12.22,65.45,8.0
968,01223,KRISTIANSUND,7.83,63.12,44.0
969,02128,GUNNARN,17.7,64.97,278.0
970,02810,ENONTEKIO,23.6,68.37,306.0
971,04094,NUPUR,-14.1,64.7,25.0
972,23073,NORILSK,88.07,69.4,126.0
973,28225,PERM,56.2,57.95,170.0
974,29570,KRASNOJARSK,92.75,56.03,276.0
975,34519,DONETSK,37.77,48.07,224.0
976,34929,KRASNODAR,39.15,45.02,29.0
977,37177,GAGRY,40.27,43.25,7.0
978,37308,AMBROLAURI,43.13,42.53,136.0
979,37549,TBILISI,44.95,41.68,490.0
980,37686,GYUMRI,43.85,40.77,145.0
981,37789,YEREVAN,44.4,40.15,865.0
982,37959,KAFAN,46.45,39.2,133.0
983,38869,IRHT,72.63,38.17,132.0
984,40061,PALMYRA,38.3,34.55,408.0
985,40616,ERBIL,44.0,36.15,414.0
986,40911,MAZAR-I-SHARIF,67.2,36.7,378.0
987,40938,HERAT,62.22,34.22,964.0
988,41240,KHASAB,56.23,26.22,3.0
989,41466,TAIZ,44.13,13.68,1402.0
990,42042,SRINAGAR,74.78,33.98,1664.0
991,43194,GOA-DABOLIM,73.82,15.38,61.0
992,47153,PUSAN,128.93,35.18,4.0
993,47569,SENDAI AIRPORT,140.92,38.13,1.0
994,47607,TOYAMA,137.2,36.7,17.0
995,47642,YOKOTA AIR BASE,139.35,35.75,141.0
996,47687,TOKIO,139.85,35.63,5.0
997,47771,OSAKA AIRPORT,135.45,34.78,12.0
998,47836,YAKUSHIMA,130.67,30.37,37.0
999,48600,LANGKAWI,99.73,6.33,6.0
1000,48820,HANOI,105.8,21.02,6.0
1001,54543,SHANHAIGUAN,119.8,39.97,12.0
1002,58334,WUHU,118.35,31.33,16.0
1003,59554,GAOXIONG,120.27,22.62,33.0
1004,61214,KIDAL,1.35,18.43,458.0
1005,61856,FREETOWN,-13.2,8.62,25.0
1006,62771,EL OBEID,30.23,13.17,574.0
1007,62941,JUBA,31.6,4.87,460.0
1008,63175,BURAO,45.57,9.52,1032.0
1009,64005,MBANDAKA,18.27,0.05,345.0
1010,65660,MONROVIA/ROBERTS,-10.35,6.25,8.0
1011,67743,LIVINGSTONE,25.82,-17.82,985.0
1012,68239,POMFRET,23.53,-25.83,1182.0
1013,71601,HALIFAX,-63.5,44.63,51.0
1014,71811,SEPT-ILES QUE.,-66.27,50.22,55.0
1015,71911,SHEPHERD BAY,-93.43,68.82,51.0
1016,72216,ALBANY,-84.18,31.53,60.0
1017,72287,ONTARIO INT.,-117.6,34.05,287.0
1018,72466,COLORADO SPRINGS,-104.72,38.82,1873.0
1019,72487,"CALIENTE,NV.",-114.52,37.62,1335.0
